CellType,Gene.names,rank,experiment.score,Gene.names_2,CellType_2
NOT_B.plasma_,DPP4,0.040352186,0.774,CCL5,NOT_NK.bright_
NOT_B.plasma_,DPP4,0.017294679,0.774,CCL5,NOT_NK.dim_
NOT_B.plasma_,DPP4,0.055898474,0.774,CCL5,NOT_T4.EM_
NOT_B.plasma_,DPP4,0.066035497,0.774,CCL5,NOT_T4.EMRA_
NOT_B.plasma_,DPP4,0.072660247,0.774,CCL5,NOT_T8.CM_
NOT_B.plasma_,DPP4,0.087651675,0.774,CCL5,NOT_T8.EM_
NOT_B.plasma_,DPP4,0.08762374,0.774,CCL5,NOT_T8.EMRA_
NOT_B.plasma_,DPP4,0.026709149,0.774,CCL5,NOT_Th1_
NOT_Eosinophil_,CCL5,0.034290354,0.774,DPP4,NOT_Eosinophil_
NOT_Eosinophil_,CCL5,0,0.774,DPP4,NOT_mDC_
NOT_Eosinophil_,CCL5,0,0.774,DPP4,NOT_MO.intermediate_
NOT_Eosinophil_,CCL5,0,0.774,DPP4,NOT_MO.nonclassical_
NOT_Eosinophil_,CCL5,0.127151119,0.774,DPP4,NOT_mTregs_
NOT_Eosinophil_,CCL5,0.06934984,0.774,DPP4,NOT_Neutrophil_
NOT_Eosinophil_,CCL5,0.200898061,0.774,DPP4,NOT_NK.bright_
NOT_Eosinophil_,CCL5,0.264273264,0.774,DPP4,NOT_nTregs_
NOT_Eosinophil_,CCL5,0.011186135,0.774,DPP4,NOT_pDC_
NOT_Eosinophil_,CCL5,0.26664018,0.774,DPP4,NOT_T4.CM_
NOT_Eosinophil_,CCL5,0.257301733,0.774,DPP4,NOT_T4.EM_
NOT_Eosinophil_,CCL5,0.233895665,0.774,DPP4,NOT_T4.EMRA_
NOT_Eosinophil_,CCL5,0.265509092,0.774,DPP4,NOT_T4.naive_
NOT_Eosinophil_,CCL5,0.253686626,0.774,DPP4,NOT_T8.CM_
NOT_Eosinophil_,CCL5,0.335527973,0.774,DPP4,NOT_T8.EM_
NOT_Eosinophil_,CCL5,0,0.774,DPP4,NOT_T8.EMRA_
NOT_Eosinophil_,CCL5,0.219439008,0.774,DPP4,NOT_T8.naive_
NOT_Eosinophil_,CCL5,0.332338757,0.774,DPP4,NOT_Th1_
NOT_Eosinophil_,CCL5,0.264698459,0.774,DPP4,NOT_Th17_
NOT_Eosinophil_,CCL5,0.217491644,0.774,DPP4,NOT_Th2_
NOT_Eosinophil_,DPP4,0.010143229,0.774,CCL5,NOT_MO.intermediate_
NOT_Eosinophil_,DPP4,0.002881411,0.774,CCL5,NOT_mTregs_
NOT_Eosinophil_,DPP4,0.020077589,0.774,CCL5,NOT_NK.bright_
NOT_Eosinophil_,DPP4,0.008605121,0.774,CCL5,NOT_NK.dim_
NOT_Eosinophil_,DPP4,0.027812782,0.774,CCL5,NOT_T4.EM_
NOT_Eosinophil_,DPP4,0.032856548,0.774,CCL5,NOT_T4.EMRA_
NOT_Eosinophil_,DPP4,0.036152751,0.774,CCL5,NOT_T8.CM_
NOT_Eosinophil_,DPP4,0.04361187,0.774,CCL5,NOT_T8.EM_
NOT_Eosinophil_,DPP4,0.04359797,0.774,CCL5,NOT_T8.EMRA_
NOT_Eosinophil_,DPP4,0.013289374,0.774,CCL5,NOT_Th1_
NOT_mDC_,DPP4,0,0.774,CCL5,NOT_MO.intermediate_
NOT_mDC_,DPP4,0,0.774,CCL5,NOT_mTregs_
NOT_mDC_,DPP4,0,0.774,CCL5,NOT_NK.bright_
NOT_mDC_,DPP4,0,0.774,CCL5,NOT_NK.dim_
NOT_mDC_,DPP4,0,0.774,CCL5,NOT_T4.EM_
NOT_mDC_,DPP4,0,0.774,CCL5,NOT_T4.EMRA_
NOT_mDC_,DPP4,0,0.774,CCL5,NOT_T8.CM_
NOT_mDC_,DPP4,0,0.774,CCL5,NOT_T8.EM_
NOT_mDC_,DPP4,0,0.774,CCL5,NOT_T8.EMRA_
NOT_mDC_,DPP4,0,0.774,CCL5,NOT_Th1_
NOT_MO.intermediate_,CCL5,0,0.774,DPP4,NOT_MO.intermediate_
NOT_MO.intermediate_,CCL5,0,0.774,DPP4,NOT_MO.nonclassical_
NOT_MO.intermediate_,CCL5,0.03761183,0.774,DPP4,NOT_mTregs_
NOT_MO.intermediate_,CCL5,0.020513971,0.774,DPP4,NOT_Neutrophil_
NOT_MO.intermediate_,CCL5,0.059426482,0.774,DPP4,NOT_NK.bright_
NOT_MO.intermediate_,CCL5,0.07817313,0.774,DPP4,NOT_nTregs_
NOT_MO.intermediate_,CCL5,0.003308905,0.774,DPP4,NOT_pDC_
NOT_MO.intermediate_,CCL5,0.078873274,0.774,DPP4,NOT_T4.CM_
NOT_MO.intermediate_,CCL5,0.076110922,0.774,DPP4,NOT_T4.EM_
NOT_MO.intermediate_,CCL5,0.06918731,0.774,DPP4,NOT_T4.EMRA_
NOT_MO.intermediate_,CCL5,0.078538693,0.774,DPP4,NOT_T4.naive_
NOT_MO.intermediate_,CCL5,0.075041558,0.774,DPP4,NOT_T8.CM_
NOT_MO.intermediate_,CCL5,0.099250569,0.774,DPP4,NOT_T8.EM_
NOT_MO.intermediate_,CCL5,0,0.774,DPP4,NOT_T8.EMRA_
NOT_MO.intermediate_,CCL5,0.064910971,0.774,DPP4,NOT_T8.naive_
NOT_MO.intermediate_,CCL5,0.098307186,0.774,DPP4,NOT_Th1_
NOT_MO.intermediate_,CCL5,0.078298905,0.774,DPP4,NOT_Th17_
NOT_MO.intermediate_,CCL5,0.064334933,0.774,DPP4,NOT_Th2_
NOT_MO.intermediate_,DPP4,0,0.774,CCL5,NOT_mTregs_
NOT_MO.intermediate_,DPP4,0,0.774,CCL5,NOT_NK.bright_
NOT_MO.intermediate_,DPP4,0,0.774,CCL5,NOT_NK.dim_
NOT_MO.intermediate_,DPP4,0,0.774,CCL5,NOT_T4.EM_
NOT_MO.intermediate_,DPP4,0,0.774,CCL5,NOT_T4.EMRA_
NOT_MO.intermediate_,DPP4,0,0.774,CCL5,NOT_T8.CM_
NOT_MO.intermediate_,DPP4,0,0.774,CCL5,NOT_T8.EM_
NOT_MO.intermediate_,DPP4,0,0.774,CCL5,NOT_T8.EMRA_
NOT_MO.intermediate_,DPP4,0,0.774,CCL5,NOT_Th1_
NOT_MO.nonclassical_,DPP4,0,0.774,CCL5,NOT_mTregs_
NOT_MO.nonclassical_,DPP4,0,0.774,CCL5,NOT_NK.bright_
NOT_MO.nonclassical_,DPP4,0,0.774,CCL5,NOT_NK.dim_
NOT_MO.nonclassical_,DPP4,0,0.774,CCL5,NOT_T4.EM_
NOT_MO.nonclassical_,DPP4,0,0.774,CCL5,NOT_T4.EMRA_
NOT_MO.nonclassical_,DPP4,0,0.774,CCL5,NOT_T8.CM_
NOT_MO.nonclassical_,DPP4,0,0.774,CCL5,NOT_T8.EM_
NOT_MO.nonclassical_,DPP4,0,0.774,CCL5,NOT_T8.EMRA_
NOT_MO.nonclassical_,DPP4,0,0.774,CCL5,NOT_Th1_
NOT_mTregs_,CCL5,0.010684479,0.774,DPP4,NOT_mTregs_
NOT_mTregs_,CCL5,0.005827451,0.774,DPP4,NOT_Neutrophil_
NOT_mTregs_,CCL5,0.016881418,0.774,DPP4,NOT_NK.bright_
NOT_mTregs_,CCL5,0.022206822,0.774,DPP4,NOT_nTregs_
NOT_mTregs_,CCL5,0.000939968,0.774,DPP4,NOT_pDC_
NOT_mTregs_,CCL5,0.022405713,0.774,DPP4,NOT_T4.CM_
NOT_mTregs_,CCL5,0.021621006,0.774,DPP4,NOT_T4.EM_
NOT_mTregs_,CCL5,0.019654199,0.774,DPP4,NOT_T4.EMRA_
NOT_mTregs_,CCL5,0.022310668,0.774,DPP4,NOT_T4.naive_
NOT_mTregs_,CCL5,0.021317229,0.774,DPP4,NOT_T8.CM_
NOT_mTregs_,CCL5,0.028194339,0.774,DPP4,NOT_T8.EM_
NOT_mTregs_,CCL5,0,0.774,DPP4,NOT_T8.EMRA_
NOT_mTregs_,CCL5,0.01843941,0.774,DPP4,NOT_T8.naive_
NOT_mTregs_,CCL5,0.02792635,0.774,DPP4,NOT_Th1_
NOT_mTregs_,CCL5,0.022242551,0.774,DPP4,NOT_Th17_
NOT_mTregs_,CCL5,0.018275773,0.774,DPP4,NOT_Th2_
NOT_mTregs_,DPP4,0.074449155,0.774,CCL5,NOT_NK.bright_
NOT_mTregs_,DPP4,0.031908412,0.774,CCL5,NOT_NK.dim_
NOT_mTregs_,DPP4,0.103131813,0.774,CCL5,NOT_T4.EM_
NOT_mTregs_,DPP4,0.121834463,0.774,CCL5,NOT_T4.EMRA_
NOT_mTregs_,DPP4,0.134057024,0.774,CCL5,NOT_T8.CM_
NOT_mTregs_,DPP4,0.161715975,0.774,CCL5,NOT_T8.EM_
NOT_mTregs_,DPP4,0.161664434,0.774,CCL5,NOT_T8.EMRA_
NOT_mTregs_,DPP4,0.049277964,0.774,CCL5,NOT_Th1_
NOT_Neutrophil_,DPP4,0.040605517,0.774,CCL5,NOT_NK.bright_
NOT_Neutrophil_,DPP4,0.017403254,0.774,CCL5,NOT_NK.dim_
NOT_Neutrophil_,DPP4,0.056249404,0.774,CCL5,NOT_T4.EM_
NOT_Neutrophil_,DPP4,0.066450068,0.774,CCL5,NOT_T4.EMRA_
NOT_Neutrophil_,DPP4,0.073116408,0.774,CCL5,NOT_T8.CM_
NOT_Neutrophil_,DPP4,0.088201952,0.774,CCL5,NOT_T8.EM_
NOT_Neutrophil_,DPP4,0.088173841,0.774,CCL5,NOT_T8.EMRA_
NOT_Neutrophil_,DPP4,0.026876829,0.774,CCL5,NOT_Th1_
NOT_NK.bright_,CCL5,0.117629251,0.774,DPP4,NOT_NK.bright_
NOT_NK.bright_,CCL5,0.154736516,0.774,DPP4,NOT_nTregs_
NOT_NK.bright_,CCL5,0.006549673,0.774,DPP4,NOT_pDC_
NOT_NK.bright_,CCL5,0.156122386,0.774,DPP4,NOT_T4.CM_
NOT_NK.bright_,CCL5,0.150654566,0.774,DPP4,NOT_T4.EM_
NOT_NK.bright_,CCL5,0.136949913,0.774,DPP4,NOT_T4.EMRA_
NOT_NK.bright_,CCL5,0.155460115,0.774,DPP4,NOT_T4.naive_
NOT_NK.bright_,CCL5,0.148537858,0.774,DPP4,NOT_T8.CM_
NOT_NK.bright_,CCL5,0.196457367,0.774,DPP4,NOT_T8.EM_
NOT_NK.bright_,CCL5,0,0.774,DPP4,NOT_T8.EMRA_
NOT_NK.bright_,CCL5,0.128485293,0.774,DPP4,NOT_T8.naive_
NOT_NK.bright_,CCL5,0.194590027,0.774,DPP4,NOT_Th1_
NOT_NK.bright_,CCL5,0.154985476,0.774,DPP4,NOT_Th17_
NOT_NK.bright_,CCL5,0.127345078,0.774,DPP4,NOT_Th2_
NOT_NK.bright_,DPP4,0.050415114,0.774,CCL5,NOT_NK.dim_
NOT_NK.bright_,DPP4,0.162947691,0.774,CCL5,NOT_T4.EM_
NOT_NK.bright_,DPP4,0.192497774,0.774,CCL5,NOT_T4.EMRA_
NOT_NK.bright_,DPP4,0.211809352,0.774,CCL5,NOT_T8.CM_
NOT_NK.bright_,DPP4,0.255510341,0.774,CCL5,NOT_T8.EM_
NOT_NK.bright_,DPP4,0.255428908,0.774,CCL5,NOT_T8.EMRA_
NOT_NK.bright_,DPP4,0.077858909,0.774,CCL5,NOT_Th1_
NOT_NK.dim_,CCL5,0.066319041,0.774,DPP4,NOT_nTregs_
NOT_NK.dim_,CCL5,0.002807146,0.774,DPP4,NOT_pDC_
NOT_NK.dim_,CCL5,0.066913016,0.774,DPP4,NOT_T4.CM_
NOT_NK.dim_,CCL5,0.064569544,0.774,DPP4,NOT_T4.EM_
NOT_NK.dim_,CCL5,0.058695821,0.774,DPP4,NOT_T4.EMRA_
NOT_NK.dim_,CCL5,0.066629171,0.774,DPP4,NOT_T4.naive_
NOT_NK.dim_,CCL5,0.063662338,0.774,DPP4,NOT_T8.CM_
NOT_NK.dim_,CCL5,0.08420032,0.774,DPP4,NOT_T8.EM_
NOT_NK.dim_,CCL5,0,0.774,DPP4,NOT_T8.EMRA_
NOT_NK.dim_,CCL5,0.055067941,0.774,DPP4,NOT_T8.naive_
NOT_NK.dim_,CCL5,0.08339999,0.774,DPP4,NOT_Th1_
NOT_NK.dim_,CCL5,0.066425743,0.774,DPP4,NOT_Th17_
NOT_NK.dim_,CCL5,0.054579253,0.774,DPP4,NOT_Th2_
NOT_nTregs_,DPP4,0.214351088,0.774,CCL5,NOT_T4.EM_
NOT_nTregs_,DPP4,0.253223026,0.774,CCL5,NOT_T4.EMRA_
NOT_nTregs_,DPP4,0.278626625,0.774,CCL5,NOT_T8.CM_
NOT_nTregs_,DPP4,0.336113506,0.774,CCL5,NOT_T8.EM_
NOT_nTregs_,DPP4,0.336006384,0.774,CCL5,NOT_T8.EMRA_
NOT_nTregs_,DPP4,0.102420241,0.774,CCL5,NOT_Th1_
NOT_pDC_,DPP4,0.009073033,0.774,CCL5,NOT_T4.EM_
NOT_pDC_,DPP4,0.010718401,0.774,CCL5,NOT_T4.EMRA_
NOT_pDC_,DPP4,0.011793682,0.774,CCL5,NOT_T8.CM_
NOT_pDC_,DPP4,0.014226982,0.774,CCL5,NOT_T8.EM_
NOT_pDC_,DPP4,0.014222447,0.774,CCL5,NOT_T8.EMRA_
NOT_pDC_,DPP4,0.004335235,0.774,CCL5,NOT_Th1_
NOT_T4.CM_,DPP4,0.216270886,0.774,CCL5,NOT_T4.EM_
NOT_T4.CM_,DPP4,0.255490973,0.774,CCL5,NOT_T4.EMRA_
NOT_T4.CM_,DPP4,0.281122094,0.774,CCL5,NOT_T8.CM_
NOT_T4.CM_,DPP4,0.339123847,0.774,CCL5,NOT_T8.EM_
NOT_T4.CM_,DPP4,0.339015765,0.774,CCL5,NOT_T8.EMRA_
NOT_T4.CM_,DPP4,0.10333755,0.774,CCL5,NOT_Th1_
NOT_T4.EM_,CCL5,0.208696505,0.774,DPP4,NOT_T4.EM_
NOT_T4.EM_,CCL5,0.189711928,0.774,DPP4,NOT_T4.EMRA_
NOT_T4.EM_,CCL5,0.215353464,0.774,DPP4,NOT_T4.naive_
NOT_T4.EM_,CCL5,0.205764304,0.774,DPP4,NOT_T8.CM_
NOT_T4.EM_,CCL5,0.272145525,0.774,DPP4,NOT_T8.EM_
NOT_T4.EM_,CCL5,0,0.774,DPP4,NOT_T8.EMRA_
NOT_T4.EM_,CCL5,0.177986186,0.774,DPP4,NOT_T8.naive_
NOT_T4.EM_,CCL5,0.269558764,0.774,DPP4,NOT_Th1_
NOT_T4.EM_,CCL5,0.214695963,0.774,DPP4,NOT_Th17_
NOT_T4.EM_,CCL5,0.176406686,0.774,DPP4,NOT_Th2_
NOT_T4.EM_,DPP4,0.246543001,0.774,CCL5,NOT_T4.EMRA_
NOT_T4.EM_,DPP4,0.271276452,0.774,CCL5,NOT_T8.CM_
NOT_T4.EM_,DPP4,0.32724683,0.774,CCL5,NOT_T8.EM_
NOT_T4.EM_,DPP4,0.327142533,0.774,CCL5,NOT_T8.EMRA_
NOT_T4.EM_,DPP4,0.099718394,0.774,CCL5,NOT_Th1_
NOT_T4.EMRA_,CCL5,0.224115627,0.774,DPP4,NOT_T4.EMRA_
NOT_T4.EMRA_,CCL5,0.25440718,0.774,DPP4,NOT_T4.naive_
NOT_T4.EMRA_,CCL5,0.243079054,0.774,DPP4,NOT_T8.CM_
NOT_T4.EMRA_,CCL5,0.321498314,0.774,DPP4,NOT_T8.EM_
NOT_T4.EMRA_,CCL5,0,0.774,DPP4,NOT_T8.EMRA_
NOT_T4.EMRA_,CCL5,0.210263456,0.774,DPP4,NOT_T8.naive_
NOT_T4.EMRA_,CCL5,0.318442451,0.774,DPP4,NOT_Th1_
NOT_T4.EMRA_,CCL5,0.253630443,0.774,DPP4,NOT_Th17_
NOT_T4.EMRA_,CCL5,0.208397518,0.774,DPP4,NOT_Th2_
NOT_T4.EMRA_,DPP4,0.24659914,0.774,CCL5,NOT_T8.CM_
NOT_T4.EMRA_,DPP4,0.297478039,0.774,CCL5,NOT_T8.EM_
NOT_T4.EMRA_,DPP4,0.297383229,0.774,CCL5,NOT_T8.EMRA_
NOT_T4.EMRA_,DPP4,0.090647272,0.774,CCL5,NOT_Th1_
NOT_T4.naive_,DPP4,0.279929574,0.774,CCL5,NOT_T8.CM_
NOT_T4.naive_,DPP4,0.337685283,0.774,CCL5,NOT_T8.EM_
NOT_T4.naive_,DPP4,0.33757766,0.774,CCL5,NOT_T8.EMRA_
NOT_T4.naive_,DPP4,0.102899192,0.774,CCL5,NOT_Th1_
NOT_T8.CM_,CCL5,0.267464999,0.774,DPP4,NOT_T8.CM_
NOT_T8.CM_,CCL5,0.35375136,0.774,DPP4,NOT_T8.EM_
NOT_T8.CM_,CCL5,0,0.774,DPP4,NOT_T8.EMRA_
NOT_T8.CM_,CCL5,0.231357305,0.774,DPP4,NOT_T8.naive_
NOT_T8.CM_,CCL5,0.35038893,0.774,DPP4,NOT_Th1_
NOT_T8.CM_,CCL5,0.279074914,0.774,DPP4,NOT_Th17_
NOT_T8.CM_,CCL5,0.229304175,0.774,DPP4,NOT_Th2_
NOT_T8.CM_,DPP4,0.322648988,0.774,CCL5,NOT_T8.EM_
NOT_T8.CM_,DPP4,0.322546157,0.774,CCL5,NOT_T8.EMRA_
NOT_T8.CM_,DPP4,0.098317344,0.774,CCL5,NOT_Th1_
NOT_T8.EM_,CCL5,0.426738149,0.774,DPP4,NOT_T8.EM_
NOT_T8.EM_,CCL5,0,0.774,DPP4,NOT_T8.EMRA_
NOT_T8.EM_,CCL5,0.279091473,0.774,DPP4,NOT_T8.naive_
NOT_T8.EM_,CCL5,0.422681974,0.774,DPP4,NOT_Th1_
NOT_T8.EM_,CCL5,0.336654287,0.774,DPP4,NOT_Th17_
NOT_T8.EM_,CCL5,0.276614736,0.774,DPP4,NOT_Th2_
NOT_T8.EM_,DPP4,0.426602143,0.774,CCL5,NOT_T8.EMRA_
NOT_T8.EM_,DPP4,0.130035311,0.774,CCL5,NOT_Th1_
NOT_T8.EMRA_,CCL5,0,0.774,DPP4,NOT_T8.EMRA_
NOT_T8.EMRA_,CCL5,0.279002524,0.774,DPP4,NOT_T8.naive_
NOT_T8.EMRA_,CCL5,0.422547261,0.774,DPP4,NOT_Th1_
NOT_T8.EMRA_,CCL5,0.336546992,0.774,DPP4,NOT_Th17_
NOT_T8.EMRA_,CCL5,0.276526576,0.774,DPP4,NOT_Th2_
NOT_T8.EMRA_,DPP4,0,0.774,CCL5,NOT_Th1_
NOT_T8.naive_,DPP4,0.085044532,0.774,CCL5,NOT_Th1_
NOT_Th1_,CCL5,0.128799316,0.774,DPP4,NOT_Th1_
NOT_Th1_,CCL5,0.102585028,0.774,DPP4,NOT_Th17_
NOT_Th1_,CCL5,0.084289823,0.774,DPP4,NOT_Th2_
ACT_B.memory_,CXCR5,0.25280336,0.576,CCL5,ACT_mDC_
ACT_B.memory_,CXCR5,0.145113295,0.576,CCL5,ACT_NK.bright_
ACT_B.memory_,CXCR5,0.205929034,0.576,CCL5,ACT_NK.dim_
ACT_B.memory_,CXCR5,0,0.576,CCL5,ACT_T4.EM_
ACT_B.memory_,CXCR5,0.049812786,0.576,CCL5,ACT_T4.EMRA_
ACT_B.memory_,CXCR5,0.122553878,0.576,CCL5,ACT_T8.CM_
ACT_B.memory_,CXCR5,0.18084342,0.576,CCL5,ACT_T8.EM_
ACT_B.memory_,CXCR5,0.211403337,0.576,CCL5,ACT_T8.EMRA_
ACT_B.memory_,CXCR5,0.091803982,0.576,CCL5,NOT_Basophil_
ACT_B.memory_,CXCR5,0,0.576,CCL5,NOT_B.memory_
ACT_B.memory_,CXCR5,0.088440904,0.576,CCL5,NOT_B.naive_
ACT_B.memory_,CXCR5,0.123288661,0.576,CCL5,NOT_Eosinophil_
ACT_B.memory_,CXCR5,0.036469299,0.576,CCL5,NOT_MO.intermediate_
ACT_B.memory_,CXCR5,0.010359918,0.576,CCL5,NOT_mTregs_
ACT_B.memory_,CXCR5,0.07218762,0.576,CCL5,NOT_NK.bright_
ACT_B.memory_,CXCR5,0.030939133,0.576,CCL5,NOT_NK.dim_
ACT_B.memory_,CXCR5,0.099998987,0.576,CCL5,NOT_T4.EM_
ACT_B.memory_,CXCR5,0.118133509,0.576,CCL5,NOT_T4.EMRA_
ACT_B.memory_,CXCR5,0.129984786,0.576,CCL5,NOT_T8.CM_
ACT_B.memory_,CXCR5,0.156803544,0.576,CCL5,NOT_T8.EM_
ACT_B.memory_,CXCR5,0.156753569,0.576,CCL5,NOT_T8.EMRA_
ACT_B.memory_,CXCR5,0.047781052,0.576,CCL5,NOT_Th1_
ACT_B.naive_,CXCR5,0.576,0.576,CCL5,ACT_mDC_
ACT_B.naive_,CXCR5,0.330633493,0.576,CCL5,ACT_NK.bright_
ACT_B.naive_,CXCR5,0.469199158,0.576,CCL5,ACT_NK.dim_
ACT_B.naive_,CXCR5,0,0.576,CCL5,ACT_T4.EM_
ACT_B.naive_,CXCR5,0.113495979,0.576,CCL5,ACT_T4.EMRA_
ACT_B.naive_,CXCR5,0.279232973,0.576,CCL5,ACT_T8.CM_
ACT_B.naive_,CXCR5,0.412042822,0.576,CCL5,ACT_T8.EM_
ACT_B.naive_,CXCR5,0.481672087,0.576,CCL5,ACT_T8.EMRA_
ACT_B.naive_,CXCR5,0.209170849,0.576,CCL5,NOT_Basophil_
ACT_B.naive_,CXCR5,0,0.576,CCL5,NOT_B.memory_
ACT_B.naive_,CXCR5,0.201508241,0.576,CCL5,NOT_B.naive_
ACT_B.naive_,CXCR5,0.28090714,0.576,CCL5,NOT_Eosinophil_
ACT_B.naive_,CXCR5,0.0830935,0.576,CCL5,NOT_MO.intermediate_
ACT_B.naive_,CXCR5,0.023604563,0.576,CCL5,NOT_mTregs_
ACT_B.naive_,CXCR5,0.164475935,0.576,CCL5,NOT_NK.bright_
ACT_B.naive_,CXCR5,0.070493291,0.576,CCL5,NOT_NK.dim_
ACT_B.naive_,CXCR5,0.227842765,0.576,CCL5,NOT_T4.EM_
ACT_B.naive_,CXCR5,0.269161379,0.576,CCL5,NOT_T4.EMRA_
ACT_B.naive_,CXCR5,0.296163929,0.576,CCL5,NOT_T8.CM_
ACT_B.naive_,CXCR5,0.357269148,0.576,CCL5,NOT_T8.EM_
ACT_B.naive_,CXCR5,0.357155283,0.576,CCL5,NOT_T8.EMRA_
ACT_B.naive_,CXCR5,0.108866772,0.576,CCL5,NOT_Th1_
ACT_mDC_,CCL5,0.487168515,0.576,CXCR5,ACT_mDC_
ACT_mDC_,CCL5,0.033800147,0.576,CXCR5,ACT_nTregs_
ACT_mDC_,CCL5,0.536174003,0.576,CXCR5,NOT_B.memory_
ACT_mDC_,CCL5,0.016936571,0.576,CXCR5,NOT_NK.bright_
ACT_mDC_,CXCR5,0.279642757,0.576,CCL5,ACT_NK.bright_
ACT_mDC_,CXCR5,0.396838641,0.576,CCL5,ACT_NK.dim_
ACT_mDC_,CXCR5,0,0.576,CCL5,ACT_T4.EM_
ACT_mDC_,CXCR5,0.095992479,0.576,CCL5,ACT_T4.EMRA_
ACT_mDC_,CXCR5,0.236169293,0.576,CCL5,ACT_T8.CM_
ACT_mDC_,CXCR5,0.348497031,0.576,CCL5,ACT_T8.EM_
ACT_mDC_,CXCR5,0.407387978,0.576,CCL5,ACT_T8.EMRA_
ACT_mDC_,CXCR5,0.176912243,0.576,CCL5,NOT_Basophil_
ACT_mDC_,CXCR5,0,0.576,CCL5,NOT_B.memory_
ACT_mDC_,CXCR5,0.170431373,0.576,CCL5,NOT_B.naive_
ACT_mDC_,CXCR5,0.237585268,0.576,CCL5,NOT_Eosinophil_
ACT_mDC_,CXCR5,0.07027871,0.576,CCL5,NOT_MO.intermediate_
ACT_mDC_,CXCR5,0.019964236,0.576,CCL5,NOT_mTregs_
ACT_mDC_,CXCR5,0.139110238,0.576,CCL5,NOT_NK.bright_
ACT_mDC_,CXCR5,0.059621722,0.576,CCL5,NOT_NK.dim_
ACT_mDC_,CXCR5,0.192704551,0.576,CCL5,NOT_T4.EM_
ACT_mDC_,CXCR5,0.227650954,0.576,CCL5,NOT_T4.EMRA_
ACT_mDC_,CXCR5,0.250489135,0.576,CCL5,NOT_T8.CM_
ACT_mDC_,CXCR5,0.302170626,0.576,CCL5,NOT_T8.EM_
ACT_mDC_,CXCR5,0.302074321,0.576,CCL5,NOT_T8.EMRA_
ACT_mDC_,CXCR5,0.092077193,0.576,CCL5,NOT_Th1_
ACT_NK.bright_,CCL5,0.019401841,0.576,CXCR5,ACT_nTregs_
ACT_NK.bright_,CCL5,0.307772715,0.576,CXCR5,NOT_B.memory_
ACT_NK.bright_,CCL5,0.009721871,0.576,CXCR5,NOT_NK.bright_
ACT_NK.dim_,CCL5,0.027532987,0.576,CXCR5,ACT_nTregs_
ACT_NK.dim_,CCL5,0.436757623,0.576,CXCR5,NOT_B.memory_
ACT_NK.dim_,CCL5,0.013796224,0.576,CXCR5,NOT_NK.bright_
ACT_nTregs_,CXCR5,0,0.576,CCL5,ACT_T4.EM_
ACT_nTregs_,CXCR5,0.006660036,0.576,CCL5,ACT_T4.EMRA_
ACT_nTregs_,CXCR5,0.016385617,0.576,CCL5,ACT_T8.CM_
ACT_nTregs_,CXCR5,0.024179007,0.576,CCL5,ACT_T8.EM_
ACT_nTregs_,CXCR5,0.028264909,0.576,CCL5,ACT_T8.EMRA_
ACT_nTregs_,CXCR5,0.012274315,0.576,CCL5,NOT_Basophil_
ACT_nTregs_,CXCR5,0,0.576,CCL5,NOT_B.memory_
ACT_nTregs_,CXCR5,0.011824667,0.576,CCL5,NOT_B.naive_
ACT_nTregs_,CXCR5,0.016483859,0.576,CCL5,NOT_Eosinophil_
ACT_nTregs_,CXCR5,0.004875994,0.576,CCL5,NOT_MO.intermediate_
ACT_nTregs_,CXCR5,0.001385135,0.576,CCL5,NOT_mTregs_
ACT_nTregs_,CXCR5,0.009651581,0.576,CCL5,NOT_NK.bright_
ACT_nTregs_,CXCR5,0.004136603,0.576,CCL5,NOT_NK.dim_
ACT_nTregs_,CXCR5,0.013369998,0.576,CCL5,NOT_T4.EM_
ACT_nTregs_,CXCR5,0.015794608,0.576,CCL5,NOT_T4.EMRA_
ACT_nTregs_,CXCR5,0.017379139,0.576,CCL5,NOT_T8.CM_
ACT_nTregs_,CXCR5,0.020964843,0.576,CCL5,NOT_T8.EM_
ACT_nTregs_,CXCR5,0.020958162,0.576,CCL5,NOT_T8.EMRA_
ACT_nTregs_,CXCR5,0.00638839,0.576,CCL5,NOT_Th1_
ACT_T4.EM_,CCL5,0,0.576,CXCR5,NOT_B.memory_
ACT_T4.EM_,CCL5,0,0.576,CXCR5,NOT_NK.bright_
ACT_T4.EMRA_,CCL5,0.1056486,0.576,CXCR5,NOT_B.memory_
ACT_T4.EMRA_,CCL5,0.00333721,0.576,CXCR5,NOT_NK.bright_
ACT_T8.CM_,CCL5,0.259926147,0.576,CXCR5,NOT_B.memory_
ACT_T8.CM_,CCL5,0.008210502,0.576,CXCR5,NOT_NK.bright_
ACT_T8.EM_,CCL5,0.383553211,0.576,CXCR5,NOT_B.memory_
ACT_T8.EM_,CCL5,0.012115612,0.576,CXCR5,NOT_NK.bright_
ACT_T8.EMRA_,CCL5,0.448368144,0.576,CXCR5,NOT_B.memory_
ACT_T8.EMRA_,CCL5,0.014162975,0.576,CXCR5,NOT_NK.bright_
NOT_Basophil_,CCL5,0.194708284,0.576,CXCR5,NOT_B.memory_
NOT_Basophil_,CCL5,0.006150412,0.576,CXCR5,NOT_NK.bright_
NOT_B.memory_,CCL5,0,0.576,CXCR5,NOT_B.memory_
NOT_B.memory_,CCL5,0,0.576,CXCR5,NOT_NK.bright_
